"organizationId","organizationName","siteId","siteName","deviceId","deviceName","deviceUserFriendlyId","deviceTimeZoneId","latitude","longitude","serviceSubscriptionId","particulateId","displayName","scientificName","isBeta","warningConcentrationThreshold","dangerConcentrationThreshold","maximumConcentrationThreshold","tapeScanId","samplingStartTime","samplingEndTime","count","concentration"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76193","2025-10-26T10:00:01Z","2025-10-26T16:00:14Z","40","55,52214"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76506","2025-10-26T10:00:01Z","2025-10-26T16:00:14Z","41","56,910194"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76502","2025-10-27T10:00:19Z","2025-10-27T16:00:13Z","1","1,3892748"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76498","2025-10-28T10:00:01Z","2025-10-28T16:00:12Z","26","36,09273"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76650","2025-10-29T10:00:01Z","2025-10-29T16:00:10Z","18","24,989588"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76799","2025-10-30T10:00:01Z","2025-10-30T16:00:12Z","14","19,434547"
"83","OneAgro","146","OneAgro - Fazenda Alvorada","357","SS-A-001-101A-0064","Fazenda Alvorada","America/Campo_Grande","-12,341189","-57,291473","6758","57","Target Spot","Corynespora spp.","False","50","200","400","76934","2025-10-31T10:00:01Z","2025-10-31T16:00:11Z","24","33,31791"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","78030","2025-10-04T13:48:00Z","2025-10-04T13:48:22Z","4","5454,5454"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","78029","2025-10-05T10:00:01Z","2025-10-05T16:00:12Z","358","496,96915"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","78028","2025-10-06T10:00:01Z","2025-10-06T16:00:13Z","488","677,4014"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","78026","2025-10-07T10:00:18Z","2025-10-07T16:00:14Z","51","70,84645"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","78021","2025-10-08T10:00:01Z","2025-10-09T10:00:26Z","166","197,61905"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77857","2025-10-10T10:00:01Z","2025-10-10T16:00:10Z","89","123,55963"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77855","2025-10-11T10:00:01Z","2025-10-11T16:00:13Z","36","49,972237"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77854","2025-10-12T10:00:01Z","2025-10-12T16:00:11Z","162","224,89587"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77853","2025-10-13T10:00:01Z","2025-10-13T16:00:10Z","39","54,144108"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77852","2025-10-14T10:00:01Z","2025-10-14T16:00:12Z","129","179,07547"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77541","2025-10-15T10:00:01Z","2025-10-15T16:00:11Z","348","483,10968"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77536","2025-10-16T10:00:01Z","2025-10-16T16:00:12Z","761","1056,4065"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77210","2025-10-17T10:00:01Z","2025-10-17T16:00:12Z","368","510,85095"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76671","2025-10-18T10:00:01Z","2025-10-18T16:00:19Z","11","15,265057"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76659","2025-10-19T10:00:01Z","2025-10-19T16:00:11Z","137","190,18973"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76658","2025-10-20T10:00:01Z","2025-10-20T16:00:10Z","320","444,25934"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76656","2025-10-21T10:00:01Z","2025-10-21T16:00:10Z","196","272,10886"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76655","2025-10-22T10:00:01Z","2025-10-22T16:00:12Z","111","154,0882"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76654","2025-10-23T10:00:01Z","2025-10-23T16:00:10Z","187","259,61404"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76653","2025-10-24T10:00:01Z","2025-10-24T16:00:11Z","140","194,35446"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76648","2025-10-25T10:00:01Z","2025-10-25T16:00:12Z","156","216,55638"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76642","2025-10-26T10:00:01Z","2025-10-26T16:00:14Z","17","23,596909"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76638","2025-10-27T10:00:01Z","2025-10-27T16:00:12Z","112","155,47638"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","76637","2025-10-28T10:00:01Z","2025-10-28T16:00:11Z","541","751,0412"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77208","2025-10-29T10:00:01Z","2025-10-30T10:00:25Z","26","30,952381"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6712","4","General Alternaria","Alternaria spp.","False","30","120","200","77206","2025-10-31T10:00:01Z","2025-10-31T16:00:15Z","93","129,08301"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","78030","2025-10-04T13:48:00Z","2025-10-04T13:48:22Z","1","1363,6364"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","78029","2025-10-05T10:00:01Z","2025-10-05T16:00:12Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","78028","2025-10-06T10:00:01Z","2025-10-06T16:00:13Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","78026","2025-10-07T10:00:18Z","2025-10-07T16:00:14Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","78021","2025-10-08T10:00:01Z","2025-10-09T10:00:26Z","2","2,3809524"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77857","2025-10-10T10:00:01Z","2025-10-10T16:00:10Z","1","1,3883104"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77855","2025-10-11T10:00:01Z","2025-10-11T16:00:13Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77854","2025-10-12T10:00:01Z","2025-10-12T16:00:11Z","1","1,3882462"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77853","2025-10-13T10:00:01Z","2025-10-13T16:00:10Z","2","2,7766209"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77852","2025-10-14T10:00:01Z","2025-10-14T16:00:12Z","1","1,3881819"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77541","2025-10-15T10:00:01Z","2025-10-15T16:00:11Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77536","2025-10-16T10:00:01Z","2025-10-16T16:00:12Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77210","2025-10-17T10:00:01Z","2025-10-17T16:00:12Z","2","2,7763638"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76671","2025-10-18T10:00:01Z","2025-10-18T16:00:19Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76659","2025-10-19T10:00:01Z","2025-10-19T16:00:11Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76658","2025-10-20T10:00:01Z","2025-10-20T16:00:10Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76656","2025-10-21T10:00:01Z","2025-10-21T16:00:10Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76655","2025-10-22T10:00:01Z","2025-10-22T16:00:12Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76654","2025-10-23T10:00:01Z","2025-10-23T16:00:10Z","2","2,7766209"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76653","2025-10-24T10:00:01Z","2025-10-24T16:00:11Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76648","2025-10-25T10:00:01Z","2025-10-25T16:00:12Z","1","1,3881819"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76642","2025-10-26T10:00:01Z","2025-10-26T16:00:14Z","2","2,776107"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76638","2025-10-27T10:00:01Z","2025-10-27T16:00:12Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","76637","2025-10-28T10:00:01Z","2025-10-28T16:00:11Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77208","2025-10-29T10:00:01Z","2025-10-30T10:00:25Z","1","1,1904762"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6736","15","General Rust","Puccinia spp.","False","25","50","200","77206","2025-10-31T10:00:01Z","2025-10-31T16:00:15Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","78030","2025-10-04T13:48:00Z","2025-10-04T13:48:22Z","4","5454,5454"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","78029","2025-10-05T10:00:01Z","2025-10-05T16:00:12Z","114","158,25275"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","78028","2025-10-06T10:00:01Z","2025-10-06T16:00:13Z","73","101,332596"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","78026","2025-10-07T10:00:18Z","2025-10-07T16:00:14Z","64","88,90535"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","78021","2025-10-08T10:00:01Z","2025-10-09T10:00:26Z","52","61,904762"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77857","2025-10-10T10:00:01Z","2025-10-10T16:00:10Z","34","47,202553"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77855","2025-10-11T10:00:01Z","2025-10-11T16:00:13Z","23","31,926708"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77854","2025-10-12T10:00:01Z","2025-10-12T16:00:11Z","77","106,89496"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77853","2025-10-13T10:00:01Z","2025-10-13T16:00:10Z","45","62,47397"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77852","2025-10-14T10:00:01Z","2025-10-14T16:00:12Z","43","59,691822"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77541","2025-10-15T10:00:01Z","2025-10-15T16:00:11Z","116","161,03656"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77211","2025-10-16T10:00:01Z","2025-10-16T16:00:12Z","85","117,99547"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77536","2025-10-16T10:00:01Z","2025-10-16T16:00:12Z","119","165,19365"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","76679","2025-10-17T10:00:01Z","2025-10-17T16:00:12Z","9","12,493637"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","77210","2025-10-17T10:00:01Z","2025-10-17T16:00:12Z","152","211,00366"
